index: 120.0 ocorreu: 24 cumul: 18.75
index: 121.0 ocorreu: 23 cumul: 36.71875
index: 122.0 ocorreu: 5 cumul: 40.625
index: 123.0 ocorreu: 4 cumul: 43.75
index: 124.0 ocorreu: 5 cumul: 47.65625
index: 127.0 ocorreu: 2 cumul: 49.21875
index: 128.0 ocorreu: 1 cumul: 50.0
index: 129.0 ocorreu: 5 cumul: 53.90625
index: 130.0 ocorreu: 2 cumul: 55.46875
index: 131.0 ocorreu: 2 cumul: 57.03125
index: 132.0 ocorreu: 5 cumul: 60.9375
index: 133.0 ocorreu: 2 cumul: 62.5
index: 134.0 ocorreu: 1 cumul: 63.28125
index: 136.0 ocorreu: 2 cumul: 64.84375
index: 137.0 ocorreu: 1 cumul: 65.625
index: 138.0 ocorreu: 1 cumul: 66.40625
index: 139.0 ocorreu: 3 cumul: 68.75
index: 140.0 ocorreu: 2 cumul: 70.3125
index: 144.0 ocorreu: 1 cumul: 71.09375
index: 147.0 ocorreu: 1 cumul: 71.875
index: 149.0 ocorreu: 1 cumul: 72.65625
index: 150.0 ocorreu: 2 cumul: 74.21875
index: 154.0 ocorreu: 1 cumul: 75.0
index: 155.0 ocorreu: 1 cumul: 75.78125
index: 159.0 ocorreu: 2 cumul: 77.34375
index: 161.0 ocorreu: 1 cumul: 78.125
index: 165.0 ocorreu: 1 cumul: 78.90625
index: 170.0 ocorreu: 1 cumul: 79.6875
index: 175.0 ocorreu: 1 cumul: 80.46875
index: 176.0 ocorreu: 1 cumul: 81.25
index: 178.0 ocorreu: 1 cumul: 82.03125
index: 181.0 ocorreu: 1 cumul: 82.8125
index: 182.0 ocorreu: 1 cumul: 83.59375
index: 185.0 ocorreu: 1 cumul: 84.375
index: 187.0 ocorreu: 1 cumul: 85.15625
index: 189.0 ocorreu: 1 cumul: 85.9375
index: 190.0 ocorreu: 1 cumul: 86.71875
index: 194.0 ocorreu: 1 cumul: 87.5
index: 195.0 ocorreu: 2 cumul: 89.0625
index: 198.0 ocorreu: 1 cumul: 89.84375
index: 203.0 ocorreu: 1 cumul: 90.625
index: 205.0 ocorreu: 1 cumul: 91.40625
index: 208.0 ocorreu: 1 cumul: 92.1875
index: 211.0 ocorreu: 1 cumul: 92.96875
index: 213.0 ocorreu: 1 cumul: 93.75
index: 218.0 ocorreu: 1 cumul: 94.53125
index: 220.0 ocorreu: 1 cumul: 95.3125
index: 225.0 ocorreu: 2 cumul: 96.875
index: 229.0 ocorreu: 1 cumul: 97.65625
index: 232.0 ocorreu: 1 cumul: 98.4375
index: 233.0 ocorreu: 1 cumul: 99.21875
index: 236.0 ocorreu: 2 cumul: 100.0
