15:00:07.91165 node 1 scheduling
15:02:07.102475 node: 4 changing
15:02:07.112150 node: 8 changing
15:02:07.673340 node: 233 changing
15:02:07.675921 node: 247 changing
15:02:07.154583 node: 16 changing
15:02:07.672189 node: 196 changing
15:02:08.199459 node: 243 changing
15:02:07.363178 node: 19 changing
15:02:08.436859 node: 108 changing
15:02:08.923128 node: 29 changing
15:02:08.462084 node: 159 changing
15:02:08.708426 node: 237 changing
15:02:09.44135 node: 222 changing
15:02:09.21982 node: 215 changing
15:02:07.113815 node: 9 changing
15:02:09.105964 node: 170 changing
15:02:08.250832 node: 251 changing
15:02:09.40979 node: 221 changing
15:02:07.114999 node: 10 changing
15:02:08.273296 node: 255 changing
15:02:09.3787 node: 168 changing
15:02:08.992411 node: 120 changing
15:02:09.5527 node: 178 changing
15:02:08.441318 node: 111 changing
15:02:08.256321 node: 253 changing
15:02:09.249 node: 166 changing
15:02:08.689414 node: 119 changing
15:02:08.996862 node: 164 changing
15:02:10.275903 node: 198 changing
15:02:07.107456 node: 6 changing
15:02:09.319728 node: 186 changing
15:02:08.981950 node: 121 changing
15:02:10.676176 node: 202 changing
15:02:10.229812 node: 174 changing
15:02:09.19856 node: 214 changing
15:02:08.453323 node: 115 changing
15:02:11.595191 node: 227 changing
15:02:10.451044 node: 188 changing
15:02:10.794790 node: 234 changing
15:02:10.674702 node: 201 changing
15:02:11.773202 node: 171 changing
15:02:11.537616 node: 107 changing
15:02:12.184290 node: 208 changing
15:02:08.443605 node: 112 changing
15:02:12.733328 node: 162 changing
15:02:12.29622 node: 28 changing
15:02:09.38353 node: 220 changing
15:02:09.747918 node: 183 changing
15:02:14.802576 node: 106 changing
15:02:07.92700 node 1 to
15:02:07.92834 node: 1 changing
15:02:13.236205 node: 141 changing
15:02:11.353154 node: 232 changing
15:02:11.207141 node: 163 changing
15:02:09.6816 node: 179 changing
15:02:13.242545 node: 143 changing
15:02:08.179410 node: 27 changing
15:02:07.109672 node: 7 changing
15:02:10.672916 node: 200 changing
15:02:13.259816 node: 145 changing
15:02:08.203227 node: 245 changing
15:02:10.752262 node: 24 changing
15:02:08.954905 node: 213 changing
15:02:10.785909 node: 31 changing
15:02:09.8404 node: 180 changing
15:02:15.108818 node: 36 changing
15:02:10.726618 node: 161 changing
15:02:08.959238 node: 228 changing
15:02:09.252601 node: 235 changing
15:02:10.778360 node: 238 changing
15:02:09.383299 node: 172 changing
15:02:08.956975 node: 218 changing
15:02:07.122326 node: 13 changing
15:02:07.966098 node: 250 changing
15:02:09.622322 node: 132 changing
15:02:08.196680 node: 241 changing
15:02:08.439821 node: 110 changing
15:02:10.278090 node: 199 changing
15:02:10.233017 node: 176 changing
15:02:13.617440 node: 149 changing
15:02:10.871767 node: 131 changing
15:02:07.946072 node: 21 changing
15:02:11.393708 node: 194 changing
15:02:10.962257 node: 187 changing
15:02:09.36363 node: 219 changing
15:02:08.464523 node: 160 changing
15:02:10.1388 node: 195 changing
15:02:08.998493 node: 165 changing
15:02:11.646336 node: 30 changing
15:02:13.880286 node: 151 changing
15:02:19.869297 node: 44 changing
15:02:17.632001 node: 40 changing
15:02:21.844777 node: 49 changing
15:02:08.437994 node: 109 changing
15:02:08.729254 node: 118 changing
15:02:12.247541 node: 33 changing
15:02:20.817712 node: 104 changing
15:02:12.272876 node: 32 changing
15:02:08.195291 node: 240 changing
15:02:13.327881 node: 146 changing
15:02:13.244473 node: 144 changing
15:02:08.167681 node: 22 changing
15:02:07.293166 node: 18 changing
15:02:07.96586 node: 2 changing
15:02:12.175744 node: 205 changing
15:02:09.9767 node: 181 changing
15:02:15.492733 node: 204 changing
15:02:08.460256 node: 158 changing
15:02:07.144077 node: 15 changing
15:02:09.249941 node: 226 changing
15:02:19.351367 node: 35 changing
15:02:22.829270 node: 43 changing
15:02:07.119818 node: 12 changing
15:02:07.105443 node: 5 changing
15:02:10.334859 node: 184 changing
15:02:09.243672 node: 133 changing
15:02:07.900630 node: 23 changing
15:02:23.70964 node: 47 changing
15:02:10.390734 node: 185 changing
15:02:15.509466 node: 124 changing
15:02:10.453712 node: 189 changing
15:02:13.222814 node: 139 changing
15:02:12.746524 node: 155 changing
15:02:08.201170 node: 244 changing
15:02:08.451339 node: 114 changing
15:02:14.490782 node: 130 changing
15:02:13.337675 node: 147 changing
15:02:11.599956 node: 229 changing
15:02:19.333581 node: 45 changing
15:02:10.456804 node: 190 changing
15:02:24.834391 node: 42 changing
15:02:17.876041 node: 41 changing
15:02:09.31223 node: 216 changing
15:02:08.245656 node: 249 changing
15:02:11.132545 node: 207 changing
15:02:07.670417 node: 175 changing
15:02:21.946063 node: 48 changing
15:02:11.356677 node: 211 changing
15:02:10.704794 node: 224 changing
15:02:07.99015 node: 3 changing
15:02:09.411686 node: 230 changing
15:02:10.445255 node: 223 changing
15:02:11.416148 node: 210 changing
15:02:13.232699 node: 136 changing
15:02:08.457138 node: 156 changing
15:02:08.253212 node: 252 changing
15:02:15.270311 node: 134 changing
15:02:10.235160 node: 177 changing
15:02:11.56433 node: 239 changing
15:02:10.840765 node: 217 changing
15:02:07.133712 node: 14 changing
15:02:18.93448 node: 105 changing
15:02:08.916391 node: 117 changing
15:02:08.265438 node: 254 changing
15:02:11.447488 node: 191 changing
15:02:15.1106 node: 37 changing
15:02:09.1942 node: 167 changing
15:02:13.468464 node: 148 changing
15:02:10.227953 node: 173 changing
15:02:22.791187 node: 122 changing
15:02:13.234782 node: 140 changing
15:02:14.10262 node: 153 changing
15:02:17.12052 node: 129 changing
15:02:13.875992 node: 125 changing
15:02:10.689921 node: 203 changing
15:02:13.221131 node: 138 changing
15:02:08.449516 node: 113 changing
15:02:09.873485 node: 169 changing
15:02:23.460632 node: 38 changing
15:02:08.198080 node: 242 changing
15:02:13.239183 node: 142 changing
15:02:31.804304 node: 101 changing
15:02:07.231840 node: 17 changing
15:02:34.342585 node: 99 changing
15:02:22.16690 node: 39 changing
15:02:11.605888 node: 236 changing
15:02:38.713735 node: 97 changing
15:02:08.215284 node: 246 changing
15:02:23.910250 node: 126 changing
15:02:26.841471 node: 46 changing
15:02:10.707533 node: 225 changing
15:02:08.458132 node: 157 changing
15:02:11.304020 node: 193 changing
15:02:07.117981 node: 11 changing
15:02:10.945454 node: 197 changing
15:02:37.923734 node: 98 changing
15:02:11.20694 node: 26 changing
15:02:14.12322 node: 154 changing
15:02:08.284061 node: 256 changing
15:02:12.178849 node: 206 changing
15:02:08.455445 node: 116 changing
15:02:21.918527 node: 103 changing
15:02:09.11786 node: 182 changing
15:02:18.835834 node: 123 changing
15:02:45.763561 node: 95 changing
15:02:13.220601 node: 137 changing
15:02:08.727374 node: 25 changing
15:02:11.449061 node: 192 changing
15:02:50.425715 node: 92 changing
15:02:55.320595 node: 91 changing
15:02:18.568593 node: 128 changing
15:02:26.926436 node: 102 changing
15:02:13.717861 node: 150 changing
15:02:41.648368 node: 96 changing
15:02:09.15512 node: 212 changing
