index: 241.0 ocorreu: 1 cumul: 96.09375
index: 241.0 ocorreu: 1 cumul: 96.09375
index: 244.0 ocorreu: 1 cumul: 97.265625
index: 244.0 ocorreu: 1 cumul: 97.265625
index: 247.0 ocorreu: 1 cumul: 96.484375
index: 247.0 ocorreu: 1 cumul: 96.484375
index: 248.0 ocorreu: 1 cumul: 96.875
index: 248.0 ocorreu: 1 cumul: 96.875
index: 252.0 ocorreu: 1 cumul: 97.65625
index: 252.0 ocorreu: 1 cumul: 97.65625
index: 254.0 ocorreu: 1 cumul: 98.046875
index: 254.0 ocorreu: 1 cumul: 98.046875
index: 257.0 ocorreu: 1 cumul: 98.4375
index: 257.0 ocorreu: 1 cumul: 98.4375
index: 260.0 ocorreu: 1 cumul: 98.828125
index: 260.0 ocorreu: 1 cumul: 98.828125
index: 262.0 ocorreu: 1 cumul: 99.21875
index: 262.0 ocorreu: 1 cumul: 99.21875
index: 264.0 ocorreu: 1 cumul: 99.609375
index: 264.0 ocorreu: 1 cumul: 99.609375
index: 266.0 ocorreu: 1 cumul: 100.0

