13:00:19.580270 node 1 scheduling 
13:02:19.598895 node: 8 changing
13:02:19.702507 node: 123 changing
13:02:19.588666 node: 3 changing
13:02:20.47936 node: 192 changing
13:02:19.704135 node: 146 changing
13:02:19.594598 node: 6 changing
13:02:21.217934 node: 252 changing
13:02:19.801415 node: 14 changing
13:02:20.60818 node: 193 changing
13:02:20.158824 node: 196 changing
13:02:19.627763 node: 11 changing
13:02:21.96750 node: 139 changing
13:02:20.33084 node: 186 changing
13:02:22.54109 node: 181 changing
13:02:19.908058 node: 239 changing
13:02:21.684255 node: 178 changing
13:02:22.716068 node: 166 changing
13:02:19.900550 node: 211 changing
13:02:19.609472 node: 10 changing
13:02:21.961509 node: 207 changing
13:02:19.891717 node: 175 changing
13:02:21.938035 node: 224 changing
13:02:21.933057 node: 221 changing
13:02:22.48621 node: 226 changing
13:02:19.882630 node: 171 changing
13:02:20.246993 node: 246 changing
13:02:19.596666 node: 7 changing
13:02:24.312865 node: 165 changing
13:02:23.379375 node: 18 changing
13:02:20.554440 node: 200 changing
13:02:19.909277 node: 240 changing
13:02:21.483646 node: 179 changing
13:02:20.43646 node: 190 changing
13:02:20.720328 node: 206 changing
13:02:21.164243 node: 233 changing
13:02:21.95026 node: 138 changing
13:02:20.656904 node: 244 changing
13:02:24.356826 node: 180 changing
13:02:21.942254 node: 230 changing
13:02:19.913687 node: 242 changing
13:02:20.571656 node: 201 changing
13:02:19.868832 node: 133 changing
13:02:26.554600 node: 120 changing
13:02:21.74565 node: 232 changing
13:02:21.717670 node: 215 changing
13:02:21.918663 node: 218 changing
13:02:20.662540 node: 245 changing
13:02:20.895805 node: 255 changing
13:02:24.801236 node: 147 changing
13:02:23.471372 node: 145 changing
13:02:19.895002 node: 209 changing
13:02:20.666154 node: 247 changing
13:02:21.76880 node: 237 changing
13:02:22.59547 node: 225 changing
13:02:22.67045 node: 227 changing
13:02:27.793816 node: 160 changing
13:02:28.836711 node: 157 changing
13:02:19.862443 node: 16 changing
13:02:20.617393 node: 202 changing
13:02:20.105619 node: 140 changing
13:02:19.905088 node: 213 changing
13:02:25.540516 node: 143 changing
13:02:19.812336 node: 15 changing
13:02:26.87756 node: 159 changing
13:02:20.34997 node: 187 changing
13:02:21.972077 node: 208 changing
13:02:19.877077 node: 137 changing
13:02:24.1635 node: 183 changing
13:02:22.405435 node: 176 changing
13:02:19.707228 node: 167 changing
13:02:19.887147 node: 173 changing
13:02:20.974052 node: 217 changing
13:02:19.888962 node: 174 changing
13:02:19.585755 node: 2 changing
13:02:21.72033 node: 231 changing
13:02:26.751429 node: 158 changing
13:02:20.676400 node: 250 changing
13:02:22.44174 node: 219 changing
13:02:27.558920 node: 168 changing
13:02:22.594261 node: 185 changing
13:02:19.646024 node: 12 changing
13:02:20.87659 node: 195 changing
13:02:19.884899 node: 172 changing
13:02:19.871565 node: 135 changing
13:02:20.282738 node: 198 changing
13:02:19.603347 node: 9 changing
13:02:20.673322 node: 249 changing
13:02:20.866143 node: 254 changing
13:02:27.517157 node: 130 changing
13:02:21.48868 node: 162 changing
13:02:21.168332 node: 235 changing
13:02:33.678128 node: 118 changing
13:02:24.883099 node: 169 changing
13:02:20.968427 node: 144 changing
13:02:20.636602 node: 238 changing
13:02:19.583307 node 1 to
13:02:19.583424 node: 1 changing
13:02:20.30415 node: 253 changing
13:02:19.911425 node: 241 changing
13:02:19.874747 node: 136 changing
13:02:36.1028 node: 155 changing
13:02:20.670476 node: 248 changing
13:02:21.78589 node: 251 changing
13:02:22.991837 node: 182 changing
13:02:19.592888 node: 5 changing
13:02:29.437862 node: 119 changing
13:02:25.61203 node: 164 changing
13:02:24.392858 node: 184 changing
13:02:20.630401 node: 132 changing
13:02:19.902884 node: 212 changing
13:02:32.294146 node: 156 changing
13:02:21.511731 node: 216 changing
13:02:38.510694 node: 116 changing
13:02:24.268205 node: 17 changing
13:02:23.615802 node: 161 changing
13:02:24.407834 node: 170 changing
13:02:20.532683 node: 199 changing
13:02:25.946162 node: 121 changing
13:02:20.918190 node: 150 changing
13:02:20.718452 node: 204 changing
13:02:23.255814 node: 131 changing
13:02:19.591003 node: 4 changing
13:02:21.416529 node: 229 changing
13:02:23.977180 node: 148 changing
13:02:45.130651 node: 124 changing
13:02:42.970279 node: 115 changing
13:02:38.65037 node: 154 changing
13:02:21.414638 node: 220 changing
13:02:20.915123 node: 256 changing
13:02:21.642636 node: 122 changing
13:02:20.71038 node: 194 changing
13:02:19.657245 node: 13 changing
13:02:21.197796 node: 236 changing
