time - cumul- total_nodes - mean - pvariance - pstdev - mode 
0 13125.0 256 51.26953125 343.97020526960785 18.546433761497326
5 18625.0 256 72.75390625 1232.6803768382354 35.10954822891111
10 23250.0 256 90.8203125 582.0695465686274 24.126117519580877
15 24700.0 256 96.484375 247.39583333333334 15.728821740147396
20 25275.0 256 98.73046875 79.26432291666667 8.903051326184
25 25275.0 256 98.73046875 79.26432291666667 8.903051326184
30 25300.0 256 98.828125 77.05269607843137 8.77796651158065
35 25350.0 256 99.0234375 72.57199754901961 8.51891997550274
40 25350.0 256 99.0234375 72.57199754901961 8.51891997550274
45 25350.0 256 99.0234375 72.57199754901961 8.51891997550274
50 25350.0 256 99.0234375 72.57199754901961 8.51891997550274
55 25350.0 256 99.0234375 72.57199754901961 8.51891997550274
60 25375.0 256 99.12109375 55.59704350490196 7.456342501850486
65 25425.0 256 99.31640625 36.295572916666664 6.0245807253838555
70 25475.0 256 99.51171875 16.91750919117647 4.113089980923888
75 25500.0 256 99.609375 9.650735294117647 3.1065632609231777
80 25500.0 256 99.609375 9.650735294117647 3.1065632609231777
85 25500.0 256 99.609375 9.650735294117647 3.1065632609231777
90 25500.0 256 99.609375 9.650735294117647 3.1065632609231777
95 25500.0 256 99.609375 9.650735294117647 3.1065632609231777
100 25500.0 256 99.609375 9.650735294117647 3.1065632609231777
105 25500.0 256 99.609375 9.650735294117647 3.1065632609231777
110 25400.0 256 99.21875 48.40686274509804 6.957504060013047
115 25275.0 256 98.73046875 89.06824448529412 9.437597389446855
120 24425.0 255 95.7843137254902 383.24069785394477 19.57653436780741
125 21700.0 255 85.09803921568627 1214.0651536205032 34.84343774113719
130 18550.0 254 73.03149606299213 1918.046434907099 43.79550701735395
135 16275.0 254 64.0748031496063 2269.002287510504 47.634045466562085
140 14975.0 254 58.95669291338583 2387.345943170147 48.86047424217398
145 14400.0 255 56.470588235294116 2418.5965724872626 49.17922907577205
150 14025.0 254 55.21653543307087 2440.565575301111 49.40208067785314
155 13125.0 253 51.87747035573123 2464.219053892967 49.64090101814196
160 12325.0 253 48.715415019762844 2466.1012296881863 49.65985531279956
165 11375.0 252 45.138888888888886 2453.865095174856 49.53650265384967
170 10875.0 252 43.154761904761905 2430.545674445077 49.30056464631087
175 10275.0 252 40.773809523809526 2392.1279169038135 48.90938475286531
180 9875.0 252 39.18650793650794 2360.19216783659 48.58180902186116
185 9275.0 250 37.1 2310.3313253012047 48.065906059297426
190 9075.0 253 35.869565217391305 2277.217046238785 47.72019537092011
195 8650.0 248 34.87903225806452 2240.0662792216276 47.32933846169443
200 8025.0 243 33.02469135802469 2177.073767982859 46.659123094876726
205 7725.0 241 32.053941908713696 2142.7429114799447 46.28977113229168
210 7400.0 243 30.45267489711934 2075.0008502533756 45.5521772284638
215 7000.0 243 28.80658436213992 2007.6607829133081 44.806927845069985
220 6700.0 242 27.68595041322314 1958.5233702547926 44.25520726710917
225 6500.0 241 26.970954356846473 1925.7866528354077 43.88378576234516
230 6000.0 240 25.0 1830.5439330543934 42.78485635191958
235 6000.0 241 24.896265560165975 1825.5100276625174 42.72598773185375
240 6000.0 242 24.793388429752067 1820.4965536161312 42.66727731665252
245 6000.0 242 24.793388429752067 1820.4965536161312 42.66727731665252
250 6000.0 241 24.896265560165975 1825.5100276625174 42.72598773185375
255 6000.0 241 24.896265560165975 1825.5100276625174 42.72598773185375
260 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
265 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
270 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
275 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
280 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
285 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
290 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
295 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
300 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
305 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
310 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
315 6000.0 239 25.10460251046025 1835.598256038817 42.84388236421645
320 6000.0 238 25.210084033613445 1840.6729780519806 42.90306490277799
325 6000.0 234 25.641025641025642 1861.175305381314 43.14134102437376
330 6000.0 223 26.905829596412556 1919.2118127095705 43.80880976138898
335 5925.0 206 28.762135922330096 2007.118754439972 44.80087894718107
340 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
345 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
350 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
355 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
360 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
365 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
370 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
375 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
380 5925.0 205 28.902439024390244 2012.8825920612146 44.86516011407086
385 5725.0 202 28.34158415841584 1988.15637160731 44.58874714103671
390 5525.0 186 29.704301075268816 2041.939116535891 45.187820444627455
395 4250.0 144 29.51388888888889 2033.6781274281277 45.096320553101975
400 1100.0 52 21.153846153846153 1700.6033182503768 41.23837191561249
